Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
12718,25886,56242,200,9020,6,1074,147,0,3,0.0,4164.0,0.0,0.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,28326530.612244897,20408.163265306124,73.5,0.7071067811865476,74.0,73.0,0.0,0.0,0.0,0.0,0.0,147.0,73.5,0.7071067811865476,74.0,73.0,0,0,0,0,0,96,0.0,20408.163265306124,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1850.666666666667,0.0,1388.0,0,0,0,0,0,0,0,0,3,4164,-1,1869,0,0,0.0,0.0,0.0,0.0,73.5,0.7071067811865476,74.0,73.0,2
61,25888,36888,110,7100,6,3655,21702,1,11,0.0,14664.0,0.0,0.0,0.0,0.0,1424.0,424.0,1333.090909090909,301.5113445777636,675698.0923417197,552.944429084877,1972.909090909091,5155.045770011077,17408.0,74.0,0.0,0.0,0.0,0.0,0.0,21702.0,2170.2,5976.678245015741,19132.0,74.0,0,1,0,0,20,220,46.07870242373975,506.8657266611372,0.0,1424.0,1160.6153846153848,510.3876857287896,260495.5897435897,0,0,0,1,1,0,0,0,11.0,1257.3333333333333,0.0,1333.090909090909,0,0,0,0,0,0,1,0,11,14664,-1,31,0,0,79.0,0.0,79.0,79.0,6891.0,9108.448770235247,17408.0,1541.0,0
12447,25883,56361,203,10101,17,3390,197,1,1,1022.0,1430.0,1022.0,1022.0,1022.0,0.0,1430.0,1430.0,1430.0,0.0,12446700.507614216,10152.284263959393,197.0,0.0,197.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,5076.142131979696,5076.142131979696,1022.0,1430.0,1294.0,235.55890982936728,55488.0,0,0,0,0,0,0,0,0,1.0,1941.0,1022.0,1430.0,0,0,0,0,0,0,1,1022,1,1430,-1,-1,1,0,0.0,0.0,0.0,0.0,197.0,0.0,197.0,197.0,2
32674,44518,8353,200,554,6,3626,8622,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.9647413593134,8622.0,0.0,8622.0,8622.0,0.0,0.0,0.0,0.0,0.0,8622.0,8622.0,0.0,8622.0,8622.0,0,0,0,0,0,44,0.0,231.9647413593134,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,8622.0,0.0,8622.0,8622.0,0
12682,25883,9020,203,49784,6,2790,149,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20134.228187919463,74.5,2.1213203435596424,76.0,73.0,0.0,0.0,0.0,0.0,0.0,149.0,74.5,2.1213203435596424,76.0,73.0,0,0,0,0,0,96,0.0,20134.228187919463,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,32683,0,0,0.0,0.0,0.0,0.0,74.5,2.1213203435596424,76.0,73.0,3
12446,25883,10000,203,10101,17,3474,204,1,1,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,196078.43137254904,9803.921568627453,204.0,0.0,204.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4901.960784313726,4901.960784313726,20.0,20.0,20.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,30.0,20.0,20.0,0,0,0,0,0,0,1,20,1,20,-1,-1,1,0,0.0,0.0,0.0,0.0,204.0,0.0,204.0,204.0,2
63115,25889,51252,283,443,6,3520,234,0,3,0.0,4344.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,18564102.564102564,12820.51282051282,117.0,59.39696961966999,159.0,75.0,0.0,0.0,0.0,0.0,0.0,234.0,117.0,59.39696961966999,159.0,75.0,0,0,0,0,0,96,0.0,12820.51282051282,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,164,0,0,0.0,0.0,0.0,0.0,117.0,59.39696961966999,159.0,75.0,2
13970,25883,64781,233,9988,17,3233,10,2,1,64.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,9600000.0,300000.0,5.0,4.242640687119285,8.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,200000.0,100000.0,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.66666666666666,32.0,32.0,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0.0,0.0,0.0,0.0,5.0,4.242640687119285,8.0,2.0,2
62300,25889,60033,233,8899,17,3220,3,1,1,32.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,21333333.33333333,666666.6666666665,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,333333.33333333326,333333.33333333326,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,32.0,32.0,0,0,0,0,0,0,1,32,1,32,-1,-1,1,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,2
61605,25889,34941,81,443,6,797,163,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,17766871.165644173,12269.938650306747,163.0,0.0,163.0,163.0,0.0,0.0,0.0,0.0,0.0,163.0,163.0,0.0,163.0,163.0,0,0,0,0,0,64,0.0,12269.938650306747,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,266,0,0,0.0,0.0,0.0,0.0,163.0,0.0,163.0,163.0,2
12716,25886,56204,200,9020,6,972,119,0,2,0.0,1418.0,0.0,0.0,0.0,0.0,1388.0,30.0,709.0,960.2510088513316,11915966.38655462,16806.722689075632,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,0.0,119.0,119.0,0,0,0,0,0,64,0.0,16806.722689075632,30.0,1388.0,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0.0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,119.0,2
12682,25883,9020,203,49784,6,2764,352,3,1,2806.0,1388.0,1388.0,30.0,935.3333333333336,784.0416655595117,1388.0,1388.0,1388.0,0.0,11914772.727272728,11363.636363636364,117.33333333333331,37.87259343289463,148.0,75.0,223.0,111.5,51.61879502661797,148.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,32,8522.727272727272,2840.909090909091,30.0,1388.0,1116.4,607.3160626889429,368832.8,0,0,0,0,1,0,0,0,0.0,1395.5,935.3333333333336,1388.0,0,0,0,0,0,0,3,2806,1,1388,-1,1869,3,0,0.0,0.0,0.0,0.0,117.33333333333331,37.87259343289463,148.0,75.0,3
12651,25886,10105,200,9020,6,597,156,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19230.76923076923,78.0,7.071067811865476,83.0,73.0,73.0,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,12820.51282051282,6410.25641025641,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32594,0,0,0.0,0.0,0.0,0.0,78.0,7.071067811865476,83.0,73.0,2
47158,9,443,205,51875,6,2916,114,1,1,1448.0,1448.0,1448.0,1448.0,1448.0,0.0,1448.0,1448.0,1448.0,0.0,25403508.77192983,17543.859649122805,114.0,0.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,8771.929824561403,8771.929824561403,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2172.0,1448.0,1448.0,0,0,0,0,0,0,1,1448,1,1448,-1,252,1,0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,114.0,2
277,25889,43782,184,443,6,1167,74,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27027.027027027027,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13513.513513513511,13513.513513513511,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,3894,0,0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,74.0,2
32,25804,0,144,0,0,1558,145,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13793.103448275862,145.0,0.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6896.551724137931,6896.551724137931,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,145.0,0.0,145.0,145.0,2
62292,25889,60025,233,8899,17,3218,5,1,1,32.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,12799999.999999998,400000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,200000.0,200000.0,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,32.0,32.0,0,0,0,0,0,0,1,32,1,32,-1,-1,1,0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,2
62490,25889,60216,233,8899,17,3254,121,3,1,96.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,1057851.2396694217,33057.85123966942,40.33333333333333,49.16638417997946,97.0,9.0,112.0,56.0,57.982756057296896,97.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,24793.38842975207,8264.462809917355,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,40.0,32.0,32.0,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,0.0,0.0,0.0,0.0,40.33333333333333,49.16638417997946,97.0,9.0,2
12690,25886,52717,200,9020,6,1999,149,0,3,0.0,4164.0,0.0,0.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,27946308.72483222,20134.228187919463,74.5,0.7071067811865476,75.0,74.0,0.0,0.0,0.0,0.0,0.0,149.0,74.5,0.7071067811865476,75.0,74.0,0,0,0,0,0,96,0.0,20134.228187919463,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1850.666666666667,0.0,1388.0,0,0,0,0,0,0,0,0,3,4164,-1,1869,0,0,0.0,0.0,0.0,0.0,74.5,0.7071067811865476,75.0,74.0,4
12447,25883,56361,203,10101,17,3338,294,1,1,538.0,1430.0,538.0,538.0,538.0,0.0,1430.0,1430.0,1430.0,0.0,6693877.551020407,6802.7210884353735,294.0,0.0,294.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3401.3605442176868,3401.3605442176868,538.0,1430.0,1132.6666666666667,514.9964401171461,265221.33333333326,0,0,0,0,0,0,0,0,1.0,1699.0,538.0,1430.0,0,0,0,0,0,0,1,538,1,1430,-1,-1,1,0,0.0,0.0,0.0,0.0,294.0,0.0,294.0,294.0,2
47156,7,443,205,43238,6,3582,113,1,1,1441.0,1441.0,1441.0,1441.0,1441.0,0.0,1441.0,1441.0,1441.0,0.0,25504424.778761063,17699.115044247792,113.0,0.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,8849.557522123894,8849.557522123894,1441.0,1441.0,1441.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2161.5,1441.0,1441.0,0,0,0,0,0,0,1,1441,1,1441,-1,252,1,0,0.0,0.0,0.0,0.0,113.0,0.0,113.0,113.0,2
60638,24139,2478,205,19604,6,527,591,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3384.0947546531293,591.0,0.0,591.0,591.0,0.0,0.0,0.0,0.0,0.0,591.0,591.0,0.0,591.0,591.0,0,0,0,0,0,40,0.0,3384.0947546531293,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46396,25886,56375,88,443,6,3301,121,1,1,517.0,0.0,517.0,517.0,517.0,0.0,0.0,0.0,0.0,0.0,4272727.2727272725,16528.92561983471,121.0,0.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,8264.462809917355,8264.462809917355,0.0,517.0,172.33333333333337,298.4900891710365,89096.33333333334,0,0,0,0,1,0,0,0,1.0,258.5,517.0,0.0,0,0,0,0,0,0,1,517,1,0,-1,1029,1,0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,121.0,2
20990,32850,2368,200,554,6,3629,2656,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.5180722891564,1328.0,1489.166881178869,2381.0,275.0,0.0,0.0,0.0,0.0,0.0,2656.0,2656.0,0.0,2656.0,2656.0,0,0,0,0,20,44,376.50602409638566,753.0120481927713,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,14600,0,0,275.0,0.0,275.0,275.0,2381.0,0.0,2381.0,2381.0,0
12446,25883,10000,203,10101,17,3483,228,1,1,1430.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,12543859.649122804,8771.929824561403,228.0,0.0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4385.964912280701,4385.964912280701,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,2145.0,1430.0,1430.0,0,0,0,0,0,0,1,1430,1,1430,-1,-1,1,0,0.0,0.0,0.0,0.0,228.0,0.0,228.0,228.0,2
63113,25889,34887,283,443,6,1196,117,0,2,0.0,1957.0,0.0,0.0,0.0,0.0,1448.0,509.0,978.5,663.9732675341681,16726495.726495724,17094.017094017094,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,0.0,117.0,117.0,0,0,0,0,0,64,0.0,17094.017094017094,509.0,1448.0,1135.0,542.1319027690586,293907.0,0,0,0,0,1,0,0,0,0.0,1702.5,0.0,978.5,0,0,0,0,0,0,0,0,2,1957,-1,139,0,0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,117.0,2
48689,2771,3484,205,19604,6,557,993,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0986908358511,993.0,0.0,993.0,993.0,0.0,0.0,0.0,0.0,0.0,993.0,993.0,0.0,993.0,993.0,0,0,0,0,0,40,0.0,2014.0986908358511,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62025,25889,55090,233,80,6,3198,2,1,1,20.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,10000000.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,500000.0,500000.0,0.0,20.0,6.666666666666668,11.547005383792516,133.33333333333334,0,0,0,0,1,0,0,0,1.0,10.0,20.0,0.0,0,0,0,0,0,0,1,20,1,0,-1,256,1,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2
63115,25889,51252,283,443,6,3448,198,0,3,0.0,4344.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,21939393.93939394,15151.515151515152,99.0,28.284271247461906,119.0,79.0,0.0,0.0,0.0,0.0,0.0,198.0,99.0,28.284271247461906,119.0,79.0,0,0,0,0,0,96,0.0,15151.515151515152,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,155,0,0,0.0,0.0,0.0,0.0,99.0,28.284271247461906,119.0,79.0,2
12682,25883,9020,203,49784,6,2631,375,1,1,1388.0,1388.0,1388.0,1388.0,1388.0,0.0,1388.0,1388.0,1388.0,0.0,7402666.666666668,5333.333333333333,375.0,0.0,375.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2666.6666666666665,2666.6666666666665,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2082.0,1388.0,1388.0,0,0,0,0,0,0,1,1388,1,1388,-1,1869,1,0,0.0,0.0,0.0,0.0,375.0,0.0,375.0,375.0,3
12695,25886,52739,200,9020,6,2283,117,0,2,0.0,1418.0,0.0,0.0,0.0,0.0,1388.0,30.0,709.0,960.2510088513316,12119658.11965812,17094.017094017094,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,0.0,117.0,117.0,0,0,0,0,0,64,0.0,17094.017094017094,30.0,1388.0,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0.0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,117.0,4
47156,7,443,205,43238,6,3338,247,1,1,1441.0,1441.0,1441.0,1441.0,1441.0,0.0,1441.0,1441.0,1441.0,0.0,11668016.194331983,8097.165991902834,247.0,0.0,247.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,4048.582995951417,4048.582995951417,1441.0,1441.0,1441.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2161.5,1441.0,1441.0,0,0,0,0,0,0,1,1441,1,1441,-1,252,1,0,0.0,0.0,0.0,0.0,247.0,0.0,247.0,247.0,2
61885,25889,51994,233,8899,17,3181,4,1,1,32.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,16000000.0,500000.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,250000.0,250000.0,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,32.0,32.0,0,0,0,0,0,0,1,32,1,32,-1,-1,1,0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,2
62785,25889,34661,235,443,6,411,112,0,2,0.0,2466.0,0.0,0.0,0.0,0.0,1448.0,1018.0,1233.0,304.05591591021545,22017857.14285714,17857.14285714286,112.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,0.0,112.0,112.0,0,1,0,0,0,64,0.0,17857.14285714286,1018.0,1448.0,1161.3333333333333,248.2606157515391,61633.33333333334,0,0,0,1,1,0,0,0,0.0,1742.0,0.0,1233.0,0,0,0,0,0,0,0,0,2,2466,-1,155,0,0,0.0,0.0,0.0,0.0,112.0,0.0,112.0,112.0,1
12690,25883,9020,203,52717,6,2010,91,1,1,1388.0,1388.0,1388.0,1388.0,1388.0,0.0,1388.0,1388.0,1388.0,0.0,30505494.505494505,21978.02197802197,91.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,10989.010989010989,10989.010989010989,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2082.0,1388.0,1388.0,0,0,0,0,0,0,1,1388,1,1388,-1,1869,1,0,0.0,0.0,0.0,0.0,91.0,0.0,91.0,91.0,4
63115,25889,51252,283,443,6,3349,174,0,3,0.0,4344.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,24965517.24137931,17241.379310344826,87.0,24.041630560342607,104.0,70.0,0.0,0.0,0.0,0.0,0.0,174.0,87.0,24.041630560342607,104.0,70.0,0,0,0,0,0,96,0.0,17241.379310344826,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,139,0,0,0.0,0.0,0.0,0.0,87.0,24.041630560342607,104.0,70.0,2
4501,8423,5218,200,554,6,3690,5094,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.8563015312136,1018.8,520.8182984496609,1578.0,437.0,755.0,755.0,0.0,755.0,755.0,5094.0,1698.0,1325.0815069270268,3079.0,437.0,0,0,0,0,40,92,392.6187671770712,785.2375343541423,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,14600,0,0,1515.0,0.0,1515.0,1515.0,1571.0,9.899494936611664,1578.0,1564.0,0
63785,25889,58304,294,443,6,326,74,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27027.027027027027,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,74.0,74.0,0,0,0,0,0,40,0.0,27027.027027027027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,15544,0,0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,74.0,1
12695,25886,52739,200,9020,6,2316,136,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14705.882352941177,136.0,0.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,7352.941176470588,7352.941176470588,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32679,0,0,0.0,0.0,0.0,0.0,136.0,0.0,136.0,136.0,4
288,25889,33730,188,443,6,88,121,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16528.92561983471,121.0,0.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,8264.462809917355,8264.462809917355,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,5432,0,0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,121.0,1
47156,7,443,205,43238,6,3330,149,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20134.228187919463,74.5,3.5355339059327378,77.0,72.0,0.0,0.0,0.0,0.0,0.0,149.0,74.5,3.5355339059327378,77.0,72.0,0,0,0,0,0,96,0.0,20134.228187919463,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,8170,0,0,0.0,0.0,0.0,0.0,74.5,3.5355339059327378,77.0,72.0,2
47156,7,443,205,43238,6,3275,170,1,1,1441.0,1441.0,1441.0,1441.0,1441.0,0.0,1441.0,1441.0,1441.0,0.0,16952941.176470585,11764.70588235294,170.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,5882.352941176468,5882.352941176468,1441.0,1441.0,1441.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2161.5,1441.0,1441.0,0,0,0,0,0,0,1,1441,1,1441,-1,252,1,0,0.0,0.0,0.0,0.0,170.0,0.0,170.0,170.0,2
13356,25883,56111,233,8043,17,3422,4,1,1,18.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,9000000.0,500000.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,250000.0,250000.0,18.0,18.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,27.0,18.0,18.0,0,0,0,0,0,0,1,18,1,18,-1,-1,1,0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,2
12708,25886,53190,200,9020,6,3915,160,0,3,0.0,2806.0,0.0,0.0,0.0,0.0,1388.0,30.0,935.3333333333336,784.0416655595117,17537500.0,18750.0,80.0,4.242640687119285,83.0,77.0,0.0,0.0,0.0,0.0,0.0,160.0,80.0,4.242640687119285,83.0,77.0,0,0,0,0,0,96,0.0,18750.0,30.0,1388.0,1048.5,679.0,461041.0,0,0,0,0,1,0,0,0,0.0,1398.0,0.0,935.3333333333336,0,0,0,0,0,0,0,0,3,2806,-1,1869,0,0,0.0,0.0,0.0,0.0,80.0,4.242640687119285,83.0,77.0,1
